c Basic Line Mesh
a 189 640 3
a 189 625 13
a 190 409 18
a 190 761 13
a 190 602 14
a 190 478 14
a 190 217 20
a 190 589 17
a 190 559 20
a 190 360 5
a 190 562 16
a 190 788 3
a 190 714 9
a 190 798 15
a 190 783 3
a 190 796 4
a 190 291 18
a 190 782 10
a 190 787 11
a 190 401 19
a 190 532 15
a 190 616 12
a 191 487 10
a 191 583 19
a 191 424 14
a 191 587 9
a 191 612 9
a 191 266 3
a 191 656 20
a 191 709 20
a 191 626 13
a 191 498 13
a 191 637 3
a 191 690 18
a 192 540 8
a 192 247 16
a 192 448 1
a 192 754 4
a 192 471 8
a 192 270 17
a 192 334 8
a 192 621 19
a 192 618 3
a 192 385 11
a 192 676 15
a 192 362 7
a 192 645 4
a 192 542 13
a 192 537 4
a 192 626 6
a 192 789 20
a 193 652 20
a 193 300 8
a 193 254 6
a 193 237 20
a 193 604 2
a 193 703 16
a 193 574 2
a 193 263 7
a 193 587 6
a 193 416 10
a 193 562 2
a 194 775 9
a 194 665 2
a 194 379 18
a 194 367 15
a 194 476 20
a 194 311 4
a 194 683 9
a 194 572 16
a 194 218 16
a 194 670 10
a 194 562 13
a 194 223 15
a 194 413 19
a 194 590 2
a 194 328 3
a 194 224 14
a 194 773 18
a 194 719 3
a 194 714 17
a 195 216 15
a 195 391 4
a 195 406 8
a 195 294 9
a 195 749 19
a 195 408 6
a 195 377 1
a 195 582 8
a 195 574 20
a 195 731 20
a 195 412 19
a 195 300 8
a 195 368 7
a 196 344 17
a 196 649 7
a 196 670 20
a 196 493 17
a 196 521 3
a 196 771 16
a 196 270 16
a 196 286 3
a 196 764 11
a 197 223 1
a 197 496 15
a 197 544 19
a 197 718 9
a 197 794 3
a 197 345 19
a 197 417 3
a 197 388 15
a 197 501 11
a 197 603 9
a 197 484 7
a 197 245 16
a 197 502 16
a 197 583 10
a 198 484 7
a 198 506 4
a 198 289 7
a 198 470 15
a 198 313 15
a 198 336 6
a 198 466 1
a 198 416 10
a 198 339 4
a 198 277 12
a 198 736 14
a 198 596 16
a 198 351 8
a 198 432 18
a 198 276 16
a 198 431 20
a 199 404 10
a 199 784 2
a 199 487 15
a 199 281 10
a 199 781 12
a 199 365 3
a 199 389 4
a 199 393 10
a 199 798 18
a 199 343 10
a 199 462 20
a 199 785 11
a 199 744 20
a 199 548 8
a 199 589 13
a 199 651 15
a 200 459 15
a 200 772 13
a 200 765 7
a 200 684 12
a 200 676 2
a 200 756 7
a 200 611 1
a 200 454 5
a 200 774 1
a 200 398 2
a 200 491 17
a 200 433 19
a 200 655 13
a 200 714 7
a 200 420 1
a 200 343 17
a 201 785 18
a 201 366 8
a 201 242 3
a 201 281 19
a 201 503 2
a 201 317 2
a 201 339 4
a 201 529 9
a 201 540 15
a 201 567 18
a 201 427 3
a 201 746 18
a 201 706 19
a 201 672 11
a 202 709 14
a 202 259 2
a 202 747 15
a 202 691 9
a 202 720 19
a 202 579 6
a 202 402 11
a 202 223 11
a 202 329 12
a 202 411 19
a 202 444 18
a 202 703 14
a 202 361 6
a 202 283 13
a 203 677 1
a 203 258 15
a 203 631 14
a 203 463 16
a 203 777 15
a 203 369 16
a 203 253 5
a 203 399 10
a 203 720 4
a 203 571 12
a 203 305 7
a 204 311 10
a 204 330 2
a 204 512 19
a 204 519 18
a 204 227 7
a 204 352 19
a 204 769 2
a 204 427 1
a 204 792 10
a 204 510 12
a 204 616 11
a 204 526 15
a 204 757 20
a 204 576 10
a 204 408 1
a 204 384 6
a 205 681 19
a 205 652 12
a 205 228 19
a 205 415 5
a 205 609 10
a 205 765 11
a 205 631 18
a 205 440 19
a 205 626 4
a 205 698 18
a 205 461 18
a 205 528 17
a 205 309 17
a 205 613 10
a 206 412 16
a 206 246 16
a 206 546 16
a 206 635 16
a 206 564 4
a 206 406 10
a 206 577 18
a 206 626 8
a 206 694 20
a 206 348 4
a 206 357 1
a 206 707 16
a 206 515 11
a 206 393 16
a 207 679 7
a 207 529 20
a 207 285 8
a 207 361 1
a 207 772 5
a 207 743 13
a 207 722 15
a 207 758 8
a 207 391 15
a 207 429 14
a 207 611 3
a 207 281 3
a 207 434 12
a 207 345 19
a 207 715 5
a 207 409 13
a 207 407 9
a 207 612 3
a 207 736 6
a 208 769 1
a 208 458 5
a 208 424 14
a 208 614 7
a 208 738 5
a 208 447 14
a 208 624 10
a 208 237 10
a 208 369 14
a 208 358 6
a 208 543 16
a 208 295 6
a 208 262 16
a 208 327 11
a 208 245 14
a 208 690 14
a 208 790 7
a 208 633 16
a 208 421 19
a 209 558 18
a 209 671 16
a 209 321 15
a 209 756 1
a 209 629 19
a 209 738 12
a 209 510 3
a 209 695 15
a 209 508 18
a 209 668 10
a 209 644 6
a 209 328 11
a 209 485 12
a 209 237 15
a 209 697 5
a 209 469 16
a 209 380 1
a 209 643 17
a 210 709 17
a 210 374 1
a 210 798 2
a 210 330 8
a 210 801 6
a 210 249 4
a 210 647 20
a 210 372 18
a 210 684 6
a 210 407 16
a 210 727 11
a 210 479 4
a 210 271 17
a 210 334 9
a 211 365 7
a 211 562 1
a 211 585 17
a 211 513 18
a 211 737 18
a 211 426 18
a 211 746 8
a 211 237 12
a 211 600 15
a 211 511 16
a 211 440 7
a 211 705 10
a 211 680 9
a 211 243 17
a 211 418 14
a 211 424 20
a 211 427 5
a 211 449 5
a 212 422 3
a 212 461 18
a 212 289 20
a 212 749 17
a 212 586 7
a 212 226 10
a 212 793 9
a 212 746 8
a 212 536 15
a 212 769 6
a 212 635 14
a 212 269 5
a 212 632 9
a 212 607 7
a 212 411 10
a 212 666 4
a 212 639 16
a 212 213 13
a 213 782 1
a 213 440 6
a 213 667 7
a 213 443 4
a 213 508 10
a 213 406 5
a 213 762 3
a 213 519 11
a 213 322 4
a 213 736 11
a 213 232 19
a 213 334 9
a 213 509 8
a 213 229 5
a 214 532 6
a 214 542 3
a 214 689 8
a 214 393 9
a 214 274 18
a 214 271 3
a 214 443 3
a 214 534 5
a 214 403 18
a 214 630 1
a 215 795 12
a 215 333 4
a 215 468 12
a 215 411 5
a 215 479 1
a 215 630 6
a 215 220 2
a 215 216 4
a 215 563 6
a 215 435 2
a 215 557 12
a 215 604 4
a 215 706 4
a 215 280 19
a 216 596 9
a 216 453 10
a 216 722 1
a 216 697 15
a 216 779 12
a 216 362 10
a 216 730 6
a 216 677 20
a 216 363 17
a 216 229 4
a 216 727 15
a 216 401 14
a 216 736 13
a 216 741 20
a 216 685 17
a 216 571 13
a 216 765 8
a 216 712 14
a 216 773 7
a 217 470 18
a 217 722 20
a 217 649 10
a 217 659 11
a 217 433 18
a 217 332 17
a 217 562 20
a 217 560 13
a 217 746 3
a 217 494 11
a 217 531 5
a 217 540 17
a 217 411 14
a 218 364 19
a 218 587 6
a 218 635 19
a 218 597 6
a 218 258 3
a 218 667 5
a 218 690 18
a 218 332 4
a 218 371 6
a 218 693 15
a 218 756 4
a 218 648 2
a 218 257 7
a 218 396 20
a 218 614 9
a 218 400 14
a 219 647 7
a 219 543 17
a 219 426 7
a 219 600 1
a 219 711 11
a 219 784 8
a 219 444 15
a 219 563 8
a 219 255 3
a 219 276 3
a 219 547 12
a 219 651 9
a 219 622 17
a 220 476 7
a 220 783 14
a 220 337 14
a 220 773 7
a 220 570 2
a 220 798 11
a 220 647 8
a 220 707 12
a 220 499 11
a 220 418 16
a 220 720 9
a 220 626 17
a 220 247 12
a 220 643 19
a 221 560 9
a 221 605 9
a 221 323 18
a 221 331 10
a 221 318 8
a 221 335 7
a 221 380 11
a 221 252 5
a 221 558 10
a 221 441 20
a 221 698 8
a 221 439 3
a 221 735 1
a 221 501 18
a 221 265 10
a 221 502 12
a 221 628 14
a 221 237 15
a 222 455 15
a 222 260 10
a 222 321 10
a 222 430 11
a 222 362 20
a 222 744 11
a 222 238 15
a 222 726 17
a 222 371 15
a 222 343 11
a 222 416 20
a 222 746 14
a 222 780 5
a 222 776 6
a 222 686 2
a 222 801 4
a 222 556 17
a 223 746 2
a 223 387 8
a 223 543 14
a 223 268 15
a 223 620 18
a 223 318 13
a 223 653 14
a 223 428 13
a 223 603 20
a 223 538 3
a 223 635 10
a 223 668 1
a 223 419 5
a 223 417 10
a 223 540 10
a 223 704 4
a 223 226 15
a 223 592 5
a 223 435 15
a 223 402 17
a 224 671 7
a 224 687 14
a 224 623 3
a 224 487 16
a 224 435 6
a 224 230 17
a 224 538 15
a 224 634 17
a 224 615 8
a 224 466 3
a 224 656 17
a 224 708 19
a 224 547 16
a 224 581 12
a 224 264 17
a 225 593 20
a 225 708 2
a 225 661 18
a 225 585 11
a 225 337 10
a 225 786 14
a 225 575 8
a 225 710 13
a 225 757 6
a 225 542 13
a 225 610 20
a 225 319 14
a 225 446 8
a 225 570 7
a 225 792 1
a 225 586 3
a 225 259 11
a 226 777 10
a 226 400 5
a 226 740 20
a 226 460 5
a 226 237 2
a 226 751 20
a 226 516 8
a 226 234 14
a 226 367 2
a 226 776 15
a 226 582 6
a 226 267 15
a 226 496 12
a 226 453 17
a 227 432 16
a 227 293 12
a 227 475 9
a 227 232 20
a 227 278 9
a 227 464 7
a 227 712 14
a 227 247 3
a 227 596 10
a 227 485 17
a 227 704 15
a 227 316 10
a 227 758 3
a 227 631 11
a 227 769 9
a 227 275 4
a 228 299 7
a 228 484 13
a 228 380 16
a 228 596 5
a 228 624 15
a 228 669 11
a 228 256 10
a 228 550 19
a 228 369 14
a 228 449 20
a 228 644 12
a 228 341 10
a 228 726 18
a 228 490 3
a 229 419 1
a 229 554 7
a 229 752 3
a 229 286 12
a 229 698 3
a 229 565 14
a 229 615 1
a 229 704 5
a 229 653 2
a 229 458 20
a 229 514 11
a 229 488 11
a 229 435 13
a 230 566 12
a 230 615 6
a 230 364 12
a 230 716 2
a 230 365 2
a 230 679 10
a 230 565 7
a 230 450 15
a 231 509 11
a 231 786 8
a 231 299 5
a 231 663 4
a 231 308 7
a 231 356 2
a 231 533 16
a 231 272 8
a 231 729 4
a 231 414 8
a 231 615 17
a 231 278 1
a 231 780 9
a 231 525 3
a 231 638 10
a 232 405 12
a 232 630 9
a 232 341 3
a 232 482 16
a 232 627 16
a 232 665 14
a 232 617 1
a 232 729 9
a 232 790 8
a 232 765 14
a 232 410 17
a 233 688 8
a 233 259 1
a 233 573 20
a 233 433 11
a 233 614 17
a 233 586 18
a 233 413 4
a 233 497 8
a 233 295 3
a 233 425 8
a 233 447 18
a 233 766 7
a 233 654 3
a 233 362 3
a 233 546 12
a 234 419 10
a 234 801 1
a 234 330 17
a 234 565 11
a 234 535 7
a 234 735 2
a 234 716 15
a 234 281 4
a 234 691 16
a 234 432 20
a 234 521 7
a 234 594 5
a 235 568 16
a 235 389 7
a 235 358 2
a 235 457 18
a 235 252 1
a 235 246 20
a 235 407 20
a 235 359 19
a 235 666 16
a 235 760 14
a 235 412 9
a 235 332 9
a 235 377 12
a 235 740 5
a 236 711 7
a 236 799 1
a 236 509 9
a 236 662 10
a 236 601 20
a 236 270 10
a 236 407 10
a 236 666 19
a 236 342 14
a 236 312 4
a 236 490 16
a 236 742 7
a 236 654 3
a 236 249 3
a 236 776 1
a 236 675 17
a 237 460 16
a 237 661 5
a 237 581 4
a 237 368 2
a 237 394 10
a 237 528 2
a 237 252 5
a 237 373 9
a 237 757 7
a 237 559 2
a 237 489 3
a 237 286 9
a 237 290 9
a 237 690 3
a 237 293 4
a 238 382 19
a 238 248 16
a 238 550 16
a 238 598 8
a 238 295 8
a 238 239 11
a 238 778 3
a 238 447 12
a 238 339 18
a 238 664 16
a 239 712 10
a 239 446 7
a 239 240 9
a 239 469 9
a 239 468 15
a 239 359 4
a 239 366 14
a 239 600 15
a 239 637 2
a 239 277 8
a 239 456 16
a 239 497 20
a 239 758 12
a 239 314 14
a 239 463 14
a 240 740 20
a 240 571 12
a 240 553 16
a 240 437 4
a 240 369 14
a 240 453 2
a 240 452 12
a 240 584 17
a 240 703 17
a 240 536 7
a 240 604 9
a 240 683 13
a 240 401 12
a 240 583 11
a 240 266 15
a 240 519 2
a 240 302 1
a 241 767 16
a 241 604 17
a 241 683 2
a 241 575 9
a 241 535 14
a 241 711 2
a 241 593 3
a 241 742 9
a 241 718 5
a 241 425 6
a 242 691 15
a 242 770 6
a 242 382 19
a 242 689 5
a 242 362 15
a 242 375 10
a 242 530 6
a 242 354 7
a 242 712 7
a 242 687 8
a 242 348 7
a 242 709 7
a 242 703 9
a 243 587 18
a 243 443 15
a 243 649 10
a 243 549 10
a 243 596 10
a 243 629 5
a 243 662 9
a 243 768 10
a 243 499 12
a 243 665 2
a 243 605 20
a 243 383 6
a 243 558 12
a 243 581 3
a 243 718 7
a 243 747 12
a 243 729 5
a 244 800 9
a 244 796 13
a 244 713 14
a 244 709 4
a 244 705 1
a 244 631 1
a 244 494 18
a 244 687 15
a 244 552 18
a 245 337 12
a 245 791 8
a 245 389 5
a 245 533 2
a 245 623 9
a 245 732 1
a 245 592 8
a 245 292 15
a 245 411 19
a 245 492 18
a 245 729 19
a 245 777 16
a 245 301 9
a 245 652 9
a 245 264 14
a 245 407 17
a 245 578 19
a 245 562 13
a 246 383 15
a 246 487 7
a 246 429 20
a 246 611 13
a 246 300 13
a 246 621 18
a 246 444 15
a 246 438 3
a 246 581 17
a 246 702 19
a 246 666 2
a 246 637 16
a 246 454 10
a 246 364 10
a 247 759 3
a 247 470 5
a 247 316 7
a 247 640 3
a 247 353 7
a 247 770 19
a 247 408 2
a 247 406 9
a 247 590 4
a 247 499 1
a 247 350 10
a 247 642 8
a 247 480 11
a 248 418 7
a 248 729 19
a 248 329 17
a 248 723 16
a 248 427 8
a 248 257 12
a 248 651 17
a 248 790 2
a 248 432 11
a 248 528 18
a 248 535 16
a 248 711 13
a 248 586 1
a 249 561 2
a 249 749 5
a 249 371 10
a 249 393 11
a 249 305 8
a 249 686 12
a 249 590 13
a 249 324 20
a 249 379 20
a 249 544 6
a 249 709 4
a 249 437 1
a 250 397 2
a 250 380 3
a 250 252 14
a 250 712 9
a 250 791 3
a 250 432 2
a 250 544 20
a 250 645 4
a 250 665 6
a 250 365 9
a 250 459 19
a 250 641 5
a 250 636 14
a 250 427 17
a 251 725 1
a 251 553 4
a 251 705 12
a 251 612 1
a 251 469 19
a 251 756 20
a 251 679 3
a 251 314 4
a 251 541 16
a 251 528 19
a 252 327 18
a 252 419 10
a 252 259 4
a 252 362 4
a 252 771 18
a 252 309 16
a 252 667 4
a 252 368 7
a 252 530 10
a 252 389 11
a 252 698 5
a 252 324 11
a 252 293 3
a 252 729 12
a 252 386 18
a 252 528 13
a 252 344 10
a 252 482 13
a 252 318 15
a 252 553 4
a 252 567 12
a 252 311 4
a 253 548 6
a 253 568 14
a 253 295 19
a 253 261 9
a 253 501 8
a 253 303 11
a 253 597 13
a 253 285 14
a 253 652 5
a 253 444 10
a 253 534 7
a 253 789 6
a 253 675 13
a 253 685 17
a 253 783 3
a 253 382 1
a 253 658 18
a 254 775 2
a 254 321 9
a 254 559 17
a 254 716 5
a 254 661 3
a 254 307 9
a 254 582 10
a 254 630 3
a 254 378 6
a 254 570 4
a 254 303 20
a 254 569 12
a 254 483 8
a 254 538 2
a 255 684 11
a 255 575 14
a 255 456 16
a 255 360 11
a 255 351 7
a 255 384 9
a 255 354 9
a 255 734 4
a 255 452 18
a 255 342 20
a 255 448 9
a 255 767 8
a 255 673 4
a 255 772 2
a 255 276 20
a 255 272 12
a 255 608 18
a 255 451 16
a 256 491 7
a 256 673 7
a 256 266 16
a 256 527 6
a 256 663 18
a 256 391 12
a 256 526 19
a 256 473 7
a 256 471 17
a 256 403 2
a 257 525 4
a 257 722 9
a 257 432 5
a 257 665 7
a 257 573 10
a 257 763 18
a 257 706 18
a 257 647 3
a 257 500 11
a 257 529 3
a 257 644 18
a 257 360 15
a 257 737 5
a 257 801 12
a 258 630 2
a 258 632 1
a 258 504 20
a 258 684 4
a 258 341 6
a 258 638 5
a 258 481 12
a 258 265 1
a 258 594 6
a 258 534 5
a 258 787 12
a 258 589 9
a 258 545 16
a 259 414 17
a 259 486 4
a 259 537 18
a 259 321 13
a 259 378 17
a 259 315 10
a 259 503 4
a 259 484 9
a 259 297 20
a 259 483 3
a 259 300 4
a 259 476 17
a 260 354 18
a 260 637 14
a 260 273 17
a 260 286 9
a 260 539 9
a 260 593 3
a 260 752 19
a 260 456 15
a 260 558 11
a 260 732 11
a 260 712 15
a 260 409 9
a 260 341 19
a 260 422 15
a 260 308 12
a 260 447 13
a 261 554 15
a 261 793 9
a 261 699 14
a 261 387 12
a 261 456 14
a 261 400 17
a 261 523 7
a 261 703 5
a 261 548 14
a 261 586 5
a 261 543 16
a 261 533 13
a 261 764 12
a 261 413 11
a 261 496 6
a 261 736 11
a 262 275 8
a 262 525 14
a 262 671 12
a 262 800 19
a 262 305 17
a 262 468 10
a 262 356 14
a 262 297 11
a 262 764 13
a 262 416 5
a 262 720 11
a 263 544 2
a 263 572 17
a 263 530 16
a 263 733 12
a 263 322 20
a 263 465 17
a 263 403 16
a 263 455 10
a 263 679 15
a 263 433 12
a 263 472 17
a 263 496 4
a 264 440 19
a 264 741 2
a 264 347 8
a 264 491 9
a 264 340 18
a 264 471 15
a 264 311 5
a 264 445 16
a 264 480 8
a 264 745 5
a 264 303 20
a 264 519 11
a 265 389 16
a 265 626 1
a 265 618 12
a 265 609 13
a 265 463 18
a 265 599 20
a 265 300 9
a 265 485 13
a 265 716 13
a 265 278 16
a 265 686 16
a 265 443 8
a 265 282 10
a 265 314 5
a 265 663 5
a 265 434 8
a 265 326 4
a 265 439 12
a 266 350 18
a 266 272 15
a 266 373 6
a 266 646 11
a 266 517 8
a 266 632 4
a 266 779 17
a 266 711 14
a 266 613 13
a 266 440 10
a 267 311 19
a 267 533 15
a 267 488 4
a 267 272 17
a 267 358 20
a 267 292 2
a 267 313 7
a 267 352 20
a 267 592 17
a 267 580 12
a 267 792 16
a 267 554 2
a 267 607 8
a 268 320 11
a 268 366 9
a 268 373 6
a 268 632 1
a 268 411 17
a 268 762 5
a 268 686 12
a 268 269 5
a 268 700 6
a 268 541 17
a 268 330 9
a 268 531 3
a 269 680 16
a 269 398 17
a 269 573 14
a 269 521 3
a 269 731 15
a 269 728 13
a 269 381 3
a 269 595 10
a 269 694 20
a 269 321 5
a 269 696 18
a 269 409 12
a 269 278 20
a 269 502 2
a 269 300 4
a 269 659 19
a 269 540 14
a 269 378 14
a 269 380 20
a 269 319 16
a 270 506 4
a 270 398 7
a 270 300 4
a 270 534 9
a 270 728 18
a 270 733 12
a 270 361 5
a 270 336 15
a 270 478 8
a 270 770 8
a 270 712 20
a 270 572 3
a 270 597 16
a 270 574 16
a 271 648 18
a 271 483 15
a 271 382 11
a 271 625 8
a 271 362 15
a 271 725 11
a 271 541 5
a 271 388 8
a 271 295 7
a 271 612 6
a 271 717 2
a 271 503 12
a 271 548 10
a 271 421 14
a 272 561 9
a 272 590 20
a 272 755 14
a 272 668 19
a 272 444 17
a 272 294 12
a 272 634 16
a 272 714 4
a 272 732 19
a 272 699 8
a 272 549 3
a 272 403 6
a 272 464 20
a 272 790 1
a 272 501 20
a 272 678 19
a 273 355 9
a 273 663 9
a 273 468 19
a 273 422 7
a 273 546 14
a 273 573 8
a 273 688 16
a 273 748 19
a 273 581 8
a 273 473 8
a 273 298 14
a 273 725 15
a 273 794 4
a 273 329 14
a 273 498 4
a 273 758 11
a 273 507 15
a 273 354 9
a 273 366 18
a 273 302 12
a 273 320 5
a 273 588 17
a 274 322 10
a 274 581 13
a 274 345 19
a 274 739 10
a 274 401 9
a 274 656 16
a 274 314 14
a 274 569 18
a 274 779 2
a 274 291 8
a 274 472 11
a 274 692 15
a 274 421 2
a 274 622 16
a 274 730 1
a 275 556 12
a 275 403 18
a 275 543 6
a 275 310 17
a 275 307 9
a 275 315 6
a 275 602 1
a 275 397 4
a 275 382 8
a 275 432 18
a 275 739 19
a 275 782 19
a 275 414 16
a 275 359 17
a 275 627 12
a 275 559 4
a 276 685 11
a 276 653 18
a 276 788 16
a 276 521 9
a 276 523 3
a 276 356 16
a 276 612 14
a 276 619 10
a 276 392 15
a 276 457 14
a 276 397 5
a 276 450 11
a 276 359 11
a 276 339 12
a 276 427 16
a 276 683 12
a 277 758 19
a 277 774 3
a 277 287 11
a 277 537 10
a 277 514 14
a 277 362 16
a 277 688 14
a 277 712 17
a 277 662 18
a 277 447 19
a 277 422 15
a 277 525 15
a 277 307 8
a 277 446 6
a 278 520 2
a 278 714 7
a 278 387 12
a 278 348 18
a 278 429 1
a 278 451 7
a 278 474 3
a 278 461 19
a 278 608 16
a 278 321 14
a 278 522 5
a 278 644 13
a 279 611 17
a 279 628 7
a 279 306 9
a 279 281 9
a 279 651 2
a 279 341 10
a 279 709 20
a 279 285 10
a 279 456 6
a 279 652 1
a 279 668 5
a 279 608 17
a 280 595 7
a 280 649 14
a 280 678 10
a 280 368 12
a 280 355 19
a 280 788 3
a 280 798 15
a 280 638 12
a 280 305 8
a 280 644 19
a 280 400 9
a 280 569 1
a 281 286 20
a 281 766 1
a 281 581 1
a 281 781 9
a 281 372 19
a 281 784 11
a 281 789 12
a 281 288 7
a 281 707 1
a 281 391 1
a 281 655 13
a 281 297 11
a 281 649 1
a 281 334 5
a 281 303 8
a 281 366 2
a 282 632 12
a 282 740 19
a 282 550 16
a 282 466 11
a 282 384 8
a 282 556 14
a 282 596 17
a 282 401 14
a 282 376 2
a 282 699 1
a 282 748 8
a 282 762 9
a 282 517 8
a 282 339 1
a 282 608 16
a 282 425 18
a 283 439 18
a 283 450 20
a 283 452 8
a 283 312 6
a 283 505 13
a 283 345 2
a 283 377 10
a 283 517 14
a 283 610 2
a 283 717 10
a 283 731 14
a 283 284 9
a 283 709 13
a 283 570 2
a 284 639 14
a 284 619 15
a 284 780 9
a 284 677 12
a 284 286 7
a 284 762 1
a 284 357 15
a 284 359 17
a 284 338 7
a 284 687 9
a 284 421 11
a 285 386 4
a 285 323 17
a 285 770 4
a 285 316 3
a 285 677 17
a 285 741 14
a 285 571 15
a 285 636 16
a 285 542 19
a 285 384 15
a 285 340 15
a 285 659 4
a 285 446 12
a 285 535 19
a 286 360 2
a 286 490 1
a 286 396 2
a 286 611 12
a 286 726 2
a 286 310 9
a 286 436 12
a 286 488 1
a 286 357 18
a 286 550 19
a 286 729 3
a 286 291 11
a 286 577 17
a 286 535 11
a 287 746 9
a 287 452 1
a 287 667 4
a 287 670 14
a 287 773 6
a 287 329 14
a 287 789 11
a 287 780 8
a 287 402 9
a 287 358 6
a 287 458 13
a 287 382 7
a 287 362 17
a 287 679 2
a 287 720 12
a 288 373 9
a 288 623 20
a 288 741 16
a 288 535 18
a 288 324 7
a 288 346 18
a 288 608 19
a 288 574 10
a 288 715 3
a 288 452 14
a 289 656 1
a 289 529 6
a 289 570 8
a 289 756 19
a 289 475 10
a 289 601 3
a 289 483 20
a 289 404 20
a 289 389 14
a 289 777 17
a 289 431 13
a 289 291 2
a 290 412 15
a 290 388 20
a 290 444 20
a 290 734 11
a 290 379 10
a 290 341 6
a 290 769 14
a 290 556 11
a 290 606 10
a 291 380 5
a 291 653 17
a 291 522 2
a 291 540 8
a 291 514 7
a 291 517 9
a 291 293 6
a 291 690 9
a 291 743 12
a 291 644 6
a 291 633 15
a 291 583 7
a 291 518 17
a 291 317 6
a 291 376 15
a 292 351 11
a 292 695 14
a 292 674 20
a 292 578 13
a 292 557 3
a 292 760 11
a 292 428 1
a 292 538 7
a 292 370 15
a 292 407 16
a 292 727 17
a 292 449 13
a 293 641 8
a 293 615 17
a 293 401 10
a 293 412 19
a 293 743 1
a 293 368 14
a 293 769 2
a 293 776 5
a 293 573 11
a 293 788 18
a 293 549 5
a 294 634 3
a 294 598 2
a 294 361 6
a 294 535 5
a 294 458 13
a 294 729 10
a 294 609 15
a 294 346 6
a 294 451 10
a 294 758 14
a 294 679 2
a 294 491 19
a 294 475 20
a 294 668 14
a 294 549 11
a 295 724 2
a 295 526 1
a 295 592 10
a 295 567 18
a 295 508 20
a 295 733 17
a 295 474 18
a 295 641 10
a 295 355 13
a 295 352 15
a 295 425 4
a 295 340 4
a 295 484 19
a 295 751 9
a 295 681 14
a 296 675 10
a 296 512 19
a 296 590 6
a 296 300 1
a 296 782 16
a 296 752 10
a 296 606 1
a 296 467 2
a 296 359 12
a 296 737 14
a 296 767 15
a 296 325 17
a 296 730 5
a 296 413 18
a 296 331 13
a 297 316 11
a 297 552 2
a 297 460 9
a 297 666 4
a 297 690 2
a 297 786 16
a 297 554 17
a 297 492 15
a 297 500 16
a 297 597 1
a 297 644 8
a 297 629 13
a 297 729 9
a 297 701 12
a 297 772 14
a 298 548 17
a 298 716 14
a 298 497 17
a 298 535 12
a 298 455 10
a 298 316 7
a 298 555 13
a 298 434 8
a 298 793 12
a 298 518 18
a 298 520 15
a 298 606 18
a 298 531 14
a 299 458 1
a 299 604 12
a 299 491 5
a 299 575 18
a 299 584 4
a 299 390 2
a 299 670 8
a 299 467 1
a 299 643 13
a 300 662 20
a 300 396 20
a 300 779 5
a 300 529 20
a 300 687 1
a 300 384 5
a 300 767 6
a 300 731 3
a 300 550 3
a 300 774 17
a 300 801 8
a 300 522 13
a 300 777 20
a 300 470 11
a 300 304 12
a 300 466 4
a 300 424 5
a 300 654 15
a 300 454 16
a 300 555 20
a 301 444 9
a 301 652 17
a 301 557 16
a 301 729 15
a 301 568 16
a 301 388 2
a 301 438 10
a 301 380 10
a 301 385 10
a 301 675 15
a 301 628 8
a 301 784 16
a 301 535 16
a 302 704 17
a 302 413 7
a 302 699 1
a 302 366 17
a 302 536 17
a 302 680 3
a 302 736 7
a 302 569 11
a 302 555 3
a 302 342 10
a 302 482 14
a 303 338 7
a 303 307 16
a 303 509 8
a 303 657 3
a 303 557 11
a 303 792 16
a 303 324 9
a 303 711 18
a 303 716 13
a 303 496 11
a 303 691 1
a 303 480 14
a 303 690 14
a 303 350 8
a 303 415 8
a 304 418 18
a 304 367 10
a 304 558 3
a 304 408 2
a 304 456 17
a 304 402 14
a 304 385 11
a 305 588 12
a 305 424 8
a 305 680 17
a 305 609 19
a 305 380 3
a 305 401 15
a 305 682 10
a 305 450 12
a 305 556 3
a 305 602 13
a 305 581 19
a 305 752 18
a 305 759 8
a 305 362 10
a 305 443 3
a 305 535 5
a 306 442 15
a 306 662 7
a 306 740 10
a 306 647 14
a 306 701 14
a 306 492 6
a 306 383 1
a 306 561 18
a 306 325 4
a 306 378 6
a 307 658 2
a 307 346 19
a 307 325 11
a 307 387 6
a 307 739 15
a 307 700 7
a 307 437 17
a 307 556 5
a 307 784 12
a 307 421 12
a 307 649 2
a 307 645 6
a 308 569 4
a 308 522 20
a 308 680 3
a 308 553 8
a 308 702 7
a 308 355 2
a 308 701 18
a 308 400 14
a 308 736 4
a 308 385 1
a 308 768 20
a 308 799 4
a 308 685 7
a 308 614 5
a 309 525 17
a 309 635 15
a 309 348 19
a 309 335 3
a 309 511 15
a 309 439 12
a 310 761 14
a 310 674 12
a 310 407 19
a 310 405 4
a 310 406 17
a 310 592 10
a 310 686 2
a 310 590 11
a 310 431 12
a 310 790 1
a 310 369 18
a 310 617 4
a 310 735 8
a 310 609 16
a 310 537 4
a 310 528 5
a 310 318 19
a 311 646 14
a 311 658 7
a 311 737 2
a 311 342 10
a 311 388 18
a 311 370 17
a 311 545 10
a 311 345 17
a 311 460 5
a 311 636 17
a 312 677 6
a 312 497 12
a 312 763 18
a 312 527 12
a 312 509 11
a 312 583 5
a 312 631 16
a 312 493 4
a 312 339 16
a 312 363 18
a 312 392 17
a 312 626 7
a 312 667 20
a 312 757 3
a 313 720 17
a 313 491 9
a 313 544 14
a 313 362 3
a 313 754 15
a 313 630 12
a 313 399 6
